sample_idx,true_label,baseline_pred,occluded_pred,flipped_correct_to_wrong
18877,2,2,0,True
18878,2,2,3,True
18879,2,2,2,False
18880,2,2,3,True
18881,2,2,2,False
18882,2,2,3,True
18883,2,2,3,True
18884,2,2,3,True
18885,2,2,2,False
18886,2,2,0,True
18887,2,2,3,True
18888,2,2,0,True
18889,2,2,2,False
18890,2,2,0,True
18891,2,2,3,True
18892,2,2,3,True
18893,2,2,3,True
18894,2,2,0,True
18895,2,2,0,True
18896,2,2,2,False
18897,2,2,0,True
18898,2,2,0,True
18899,2,2,0,True
18900,2,2,3,True
18901,2,2,3,True
18902,2,2,0,True
18903,2,2,3,True
18904,2,2,0,True
18905,2,2,0,True
18906,2,2,0,True
18907,2,2,0,True
18908,2,2,0,True
18909,2,2,0,True
18910,2,2,2,False
18911,2,2,3,True
18912,2,2,0,True
18913,2,2,2,False
18914,2,2,0,True
18915,2,2,2,False
18916,2,2,0,True
18917,2,2,0,True
18918,2,2,2,False
18919,2,2,0,True
18920,2,2,3,True
18921,2,2,3,True
18922,2,2,3,True
18923,2,2,0,True
18924,2,2,0,True
18925,2,2,0,True
18926,2,2,0,True
18927,2,2,0,True
18928,2,2,0,True
18929,2,2,0,True
18930,2,2,0,True
18931,2,2,3,True
18932,2,2,0,True
18933,2,2,0,True
18934,2,2,2,False
18935,2,2,0,True
18936,2,2,2,False
18937,2,2,2,False
18938,2,2,3,True
18939,2,2,0,True
18940,2,2,0,True
18941,2,2,3,True
18942,2,2,0,True
18943,2,2,0,True
18944,2,2,0,True
18945,2,2,3,True
18946,2,2,0,True
18947,2,2,0,True
18948,2,2,2,False
18949,2,2,0,True
18950,2,2,0,True
18951,2,2,0,True
18952,2,2,2,False
18953,2,2,0,True
18954,2,2,0,True
18955,2,2,3,True
18956,2,2,1,True
18957,2,2,2,False
18958,2,2,0,True
18959,2,2,0,True
18960,2,2,0,True
18961,2,2,0,True
18962,2,2,0,True
18963,2,2,1,True
18964,2,2,2,False
18965,2,2,2,False
18966,2,2,2,False
18967,2,2,3,True
18968,2,2,2,False
18969,2,2,0,True
18970,2,2,0,True
18971,2,2,2,False
18972,2,2,3,True
18973,2,2,3,True
18974,2,2,0,True
18975,2,2,0,True
18976,2,2,0,True
18977,2,2,0,True
18978,2,2,2,False
18979,2,2,3,True
18980,2,2,0,True
18981,2,2,0,True
18982,2,2,0,True
18983,2,2,2,False
18984,2,2,2,False
18985,2,2,0,True
18986,2,2,0,True
18987,2,2,3,True
18988,2,3,3,False
18989,2,2,0,True
18990,2,2,0,True
18991,2,2,0,True
18992,2,2,0,True
18993,2,2,1,True
18994,2,2,0,True
18995,2,2,0,True
18996,2,2,0,True
18997,2,2,2,False
18998,2,2,3,True
18999,2,2,0,True
19000,2,2,3,True
19001,2,2,0,True
19002,2,2,3,True
19003,2,2,0,True
19004,2,2,0,True
19005,2,2,0,True
19006,2,2,0,True
19007,2,2,0,True
19008,2,2,0,True
19009,2,2,3,True
19010,2,2,3,True
19011,2,2,0,True
19012,2,2,2,False
19013,2,2,0,True
19014,2,2,2,False
19015,2,2,3,True
19016,2,2,0,True
19017,2,2,3,True
19018,2,2,3,True
19019,2,2,0,True
19020,2,2,2,False
19021,2,2,0,True
19022,2,2,2,False
19023,2,2,3,True
19024,2,2,3,True
19025,2,2,0,True
19026,2,2,0,True
19027,2,2,2,False
19028,2,2,0,True
19029,2,2,0,True
19030,2,2,0,True
19031,2,2,0,True
19032,2,2,2,False
19033,2,2,0,True
19034,2,2,0,True
19035,2,2,0,True
19036,2,2,3,True
19037,2,2,2,False
19038,2,2,0,True
19039,2,2,0,True
19040,2,2,0,True
19041,2,2,0,True
19042,2,2,3,True
19043,2,2,2,False
19044,2,2,3,True
19045,2,2,3,True
19046,2,2,0,True
19047,2,2,0,True
19048,2,2,0,True
19049,2,2,1,True
19050,2,2,0,True
19051,2,2,0,True
19052,2,2,0,True
19053,2,2,0,True
19054,2,2,1,True
19055,2,2,3,True
19056,2,2,0,True
19057,2,2,0,True
19058,2,2,3,True
19059,2,2,0,True
19060,2,2,0,True
19061,2,2,3,True
19062,2,2,3,True
19063,2,2,0,True
19064,2,2,0,True
19065,2,2,0,True
19066,2,2,0,True
19067,2,2,3,True
19068,2,2,3,True
19069,2,2,0,True
19070,2,2,0,True
19071,2,2,0,True
19072,2,2,0,True
19073,2,2,0,True
19074,2,2,0,True
19075,2,2,3,True
19076,2,2,0,True
19077,2,2,3,True
19078,2,2,0,True
19079,2,2,1,True
19080,2,2,2,False
19081,2,2,0,True
19082,2,2,0,True
19083,2,2,2,False
19084,2,2,0,True
19085,2,2,0,True
19086,2,2,3,True
19087,2,2,0,True
19088,2,2,3,True
19089,2,2,0,True
19090,2,2,0,True
19091,2,2,3,True
19092,2,2,0,True
19093,2,2,0,True
19094,2,2,0,True
19095,2,2,2,False
19096,2,2,3,True
19097,2,2,0,True
19098,2,2,0,True
19099,2,2,0,True
19100,2,2,0,True
19101,2,2,0,True
19102,2,2,2,False
19103,2,2,0,True
19104,2,2,0,True
19105,2,2,0,True
19106,2,2,3,True
19107,2,2,2,False
19108,2,2,2,False
19109,2,2,3,True
19110,2,2,3,True
19111,2,2,3,True
19112,2,2,0,True
19113,2,2,0,True
19114,2,2,0,True
19115,2,2,2,False
19116,2,2,0,True
19117,2,2,0,True
19118,2,2,3,True
19119,2,2,2,False
19120,2,2,0,True
19121,2,2,2,False
19122,2,2,3,True
19123,2,2,2,False
19124,2,2,3,True
19125,2,2,0,True
19126,2,2,0,True
19127,2,2,0,True
19128,2,2,2,False
19129,2,2,3,True
19130,2,2,0,True
19131,2,2,2,False
19132,2,2,2,False
19133,2,2,3,True
19134,2,2,0,True
19135,2,2,3,True
19136,2,2,3,True
19137,2,2,0,True
19138,2,2,0,True
19139,2,2,0,True
19140,2,2,2,False
19141,2,2,0,True
19142,2,2,0,True
19143,2,2,0,True
19144,2,2,3,True
19145,2,2,3,True
19146,2,2,0,True
19147,2,2,0,True
19148,2,2,0,True
19149,2,2,3,True
19150,2,2,3,True
19151,2,2,3,True
19152,2,2,1,True
19153,2,2,2,False
19154,2,2,2,False
19155,2,2,3,True
19156,2,2,0,True
19157,2,2,0,True
19158,2,2,3,True
19159,2,2,0,True
19160,2,2,3,True
19161,2,2,0,True
19162,2,2,2,False
19163,2,2,0,True
19164,2,2,0,True
19165,2,2,2,False
19166,2,2,3,True
19167,2,2,2,False
19168,2,2,2,False
19169,2,2,0,True
19170,2,2,0,True
19171,2,2,2,False
19172,2,2,0,True
19173,2,2,2,False
19174,2,2,0,True
19175,2,2,0,True
19176,2,2,0,True
19177,2,2,3,True
19178,2,2,2,False
19179,2,2,3,True
19180,2,2,0,True
19181,2,2,0,True
19182,2,2,3,True
19183,2,2,0,True
19184,2,2,0,True
19185,2,2,0,True
19186,2,2,0,True
19187,2,2,3,True
19188,2,2,0,True
19189,2,2,3,True
19190,2,2,0,True
19191,2,2,0,True
19192,2,2,0,True
19193,2,2,3,True
19194,2,2,2,False
19195,2,2,0,True
19196,2,2,3,True
19197,2,2,3,True
19198,2,2,2,False
19199,2,2,3,True
19200,2,2,0,True
19201,2,2,1,True
19202,2,2,0,True
19203,2,3,0,False
19204,2,2,0,True
19205,2,2,3,True
19206,2,2,2,False
19207,2,2,0,True
19208,2,2,1,True
19209,2,2,0,True
19210,2,2,3,True
19211,2,2,0,True
19212,2,2,0,True
19213,2,2,0,True
19214,2,2,3,True
19215,2,2,0,True
19216,2,2,0,True
19217,2,2,0,True
19218,2,2,2,False
19219,2,2,0,True
19220,2,2,0,True
19221,2,2,3,True
19222,2,2,2,False
19223,2,2,2,False
19224,2,2,3,True
19225,2,2,3,True
19226,2,2,3,True
19227,2,2,0,True
19228,2,2,0,True
19229,2,2,0,True
19230,2,2,1,True
19231,2,2,3,True
19232,2,2,2,False
19233,2,2,0,True
19234,2,2,0,True
19235,2,2,3,True
19236,2,2,2,False
19237,2,2,0,True
19238,2,2,0,True
19239,2,2,0,True
19240,2,2,2,False
19241,2,2,2,False
19242,2,2,2,False
19243,2,2,0,True
19244,2,2,2,False
19245,2,2,2,False
19246,2,2,0,True
19247,2,2,0,True
19248,2,2,3,True
19249,2,2,0,True
19250,2,2,0,True
19251,2,2,2,False
19252,2,2,0,True
19253,2,2,1,True
19254,2,2,0,True
19255,2,2,0,True
19256,2,2,0,True
19257,2,2,0,True
19258,2,2,3,True
19259,2,2,3,True
19260,2,2,0,True
19261,2,2,0,True
19262,2,2,2,False
19263,2,2,0,True
19264,2,2,0,True
19265,2,2,0,True
19266,2,2,3,True
19267,2,2,0,True
19268,2,2,0,True
19269,2,2,3,True
19270,2,2,3,True
19271,2,2,2,False
19272,2,2,3,True
19273,2,2,3,True
19274,2,2,0,True
19275,2,2,2,False
19276,2,2,3,True
19277,2,2,0,True
19278,2,2,0,True
19279,2,2,3,True
19280,2,2,0,True
19281,2,2,1,True
19282,2,2,0,True
19283,2,2,0,True
19284,2,2,2,False
19285,2,2,0,True
19286,2,2,0,True
19287,2,2,0,True
19288,2,2,0,True
19289,2,2,0,True
19290,2,2,3,True
19291,2,2,0,True
19292,2,2,0,True
19293,2,2,2,False
19294,2,2,3,True
19295,2,2,3,True
19296,2,2,0,True
19297,2,2,0,True
19298,2,2,0,True
19299,2,2,0,True
19300,2,2,0,True
19301,2,2,0,True
19302,2,2,2,False
19303,2,2,1,True
19304,2,2,0,True
19305,2,2,2,False
19306,2,2,0,True
19307,2,2,0,True
19308,2,2,2,False
19309,2,2,2,False
19310,2,2,2,False
19311,2,2,3,True
19312,2,2,0,True
19313,2,2,0,True
19314,2,2,2,False
19315,2,2,0,True
19316,2,2,3,True
19317,2,2,0,True
19318,2,2,3,True
19319,2,2,0,True
19320,2,2,3,True
19321,2,2,0,True
19322,2,2,0,True
19323,2,2,0,True
19324,2,2,2,False
19325,2,2,3,True
19326,2,2,0,True
19327,2,2,2,False
19328,2,2,3,True
19329,2,2,2,False
19330,2,2,0,True
19331,2,2,0,True
19332,2,2,0,True
19333,2,2,1,True
19334,2,2,0,True
19335,2,2,0,True
19336,2,2,2,False
19337,2,2,0,True
19338,2,2,0,True
19339,2,2,2,False
19340,2,2,3,True
19341,2,2,2,False
19342,2,2,3,True
19343,2,2,0,True
19344,2,2,0,True
19345,2,2,3,True
19346,2,2,2,False
19347,2,2,1,True
19348,2,2,0,True
19349,2,2,3,True
19350,2,2,3,True
19351,2,2,2,False
19352,2,2,3,True
19353,2,2,0,True
19354,2,2,0,True
19355,2,2,0,True
19356,2,2,2,False
19357,2,2,0,True
19358,2,2,3,True
19359,2,2,0,True
19360,2,2,0,True
19361,2,2,2,False
19362,2,2,1,True
19363,2,2,2,False
19364,2,2,0,True
19365,2,2,2,False
19366,2,2,0,True
19367,2,2,0,True
19368,2,2,0,True
19369,2,2,0,True
19370,2,2,3,True
19371,2,2,0,True
19372,2,2,0,True
19373,2,2,0,True
19374,2,2,2,False
19375,2,2,3,True
19376,2,2,0,True
19377,2,2,0,True
19378,2,2,0,True
19379,2,2,3,True
19380,2,2,3,True
19381,2,2,0,True
19382,2,2,2,False
19383,2,2,0,True
19384,2,2,3,True
19385,2,2,3,True
19386,2,2,2,False
19387,2,2,2,False
19388,2,2,2,False
19389,2,2,2,False
19390,2,2,0,True
19391,2,2,0,True
19392,2,2,3,True
19393,2,2,3,True
19394,2,2,0,True
19395,2,2,2,False
19396,2,2,0,True
19397,2,2,0,True
19398,2,2,3,True
19399,2,2,0,True
19400,2,2,2,False
19401,2,2,2,False
19402,2,2,0,True
19403,2,2,0,True
19404,2,2,2,False
19405,2,2,3,True
19406,2,2,3,True
19407,2,2,2,False
19408,2,2,3,True
19409,2,2,3,True
19410,2,2,2,False
19411,2,2,3,True
19412,2,2,0,True
19413,2,2,0,True
19414,2,2,0,True
19415,2,2,0,True
19416,2,2,3,True
19417,2,2,0,True
19418,2,2,0,True
19419,2,2,2,False
19420,2,2,0,True
19421,2,2,0,True
19422,2,2,0,True
19423,2,2,3,True
19424,2,2,3,True
19425,2,2,2,False
19426,2,2,3,True
19427,2,2,0,True
19428,2,2,3,True
19429,2,2,0,True
19430,2,4,3,False
19431,2,2,0,True
19432,2,2,3,True
19433,2,2,0,True
19434,2,2,0,True
19435,2,2,0,True
19436,2,2,0,True
19437,2,2,0,True
19438,2,2,0,True
19439,2,2,0,True
19440,2,2,3,True
19441,2,2,2,False
19442,2,2,0,True
19443,2,2,0,True
19444,2,2,3,True
19445,2,2,3,True
19446,2,2,0,True
19447,2,2,2,False
19448,2,2,0,True
19449,2,2,3,True
19450,2,2,3,True
19451,2,2,0,True
19452,2,2,3,True
19453,2,2,3,True
19454,2,2,0,True
19455,2,2,0,True
19456,2,2,0,True
19457,2,2,2,False
19458,2,2,0,True
19459,2,2,0,True
19460,2,2,3,True
19461,2,2,0,True
19462,2,2,0,True
19463,2,2,3,True
19464,2,2,2,False
19465,2,2,3,True
19466,2,2,3,True
19467,2,2,0,True
19468,2,2,3,True
19469,2,2,0,True
19470,2,2,0,True
19471,2,2,3,True
19472,2,2,0,True
19473,2,2,0,True
19474,2,2,2,False
19475,2,2,0,True
19476,2,2,3,True
19477,2,2,0,True
19478,2,2,0,True
19479,2,2,3,True
19480,2,2,0,True
19481,2,2,0,True
19482,2,2,0,True
19483,2,2,0,True
19484,2,2,3,True
19485,2,2,2,False
19486,2,2,0,True
19487,2,2,0,True
19488,2,2,0,True
19489,2,2,1,True
19490,2,2,3,True
19491,2,2,0,True
19492,2,2,3,True
19493,2,2,3,True
19494,2,2,0,True
19495,2,2,3,True
19496,2,2,0,True
19497,2,2,3,True
19498,2,2,2,False
19499,2,2,0,True
19500,2,2,0,True
19501,2,2,3,True
19502,2,2,0,True
19503,2,2,1,True
19504,2,2,0,True
19505,2,2,2,False
19506,2,2,0,True
19507,2,2,3,True
19508,2,2,2,False
19509,2,2,0,True
19510,2,2,0,True
19511,2,2,0,True
19512,2,2,2,False
19513,2,2,2,False
19514,2,2,0,True
19515,2,2,3,True
19516,2,2,0,True
19517,2,2,0,True
19518,2,2,2,False
19519,2,2,3,True
19520,2,2,3,True
19521,2,2,0,True
19522,2,2,3,True
19523,2,2,0,True
19524,2,2,3,True
19525,2,2,0,True
19526,2,2,0,True
19527,2,2,0,True
19528,2,2,2,False
19529,2,2,1,True
19530,2,2,2,False
19531,2,2,2,False
19532,2,2,0,True
19533,2,2,0,True
19534,2,2,0,True
19535,2,2,1,True
19536,2,2,3,True
19537,2,2,0,True
19538,2,2,0,True
19539,2,2,3,True
19540,2,3,1,False
19541,2,2,2,False
19542,2,2,0,True
19543,2,2,0,True
19544,2,2,0,True
19545,2,2,3,True
19546,2,2,2,False
19547,2,2,0,True
19548,2,2,0,True
19549,2,2,2,False
19550,2,2,0,True
19551,2,2,3,True
19552,2,2,0,True
19553,2,2,3,True
19554,2,2,3,True
19555,2,2,2,False
19556,2,2,3,True
19557,2,2,3,True
19558,2,2,1,True
19559,2,2,0,True
19560,2,2,2,False
19561,2,2,0,True
19562,2,2,0,True
19563,2,2,0,True
19564,2,2,3,True
19565,2,2,3,True
19566,2,2,0,True
19567,2,2,0,True
19568,2,2,3,True
19569,2,2,3,True
19570,2,2,0,True
19571,2,2,0,True
19572,2,2,3,True
19573,2,2,0,True
19574,2,2,0,True
19575,2,2,3,True
19576,2,2,0,True
19577,2,2,0,True
19578,2,2,0,True
19579,2,2,0,True
19580,2,2,2,False
19581,2,2,2,False
19582,2,2,3,True
19583,2,2,0,True
19584,2,2,2,False
19585,2,2,0,True
19586,2,2,0,True
19587,2,2,0,True
19588,2,2,2,False
19589,2,2,3,True
19590,2,2,0,True
19591,2,2,3,True
19592,2,2,0,True
19593,2,2,0,True
19594,2,2,0,True
19595,2,2,0,True
19596,2,2,0,True
19597,2,2,3,True
19598,2,2,0,True
19599,2,2,0,True
19600,2,2,0,True
19601,2,2,3,True
19602,2,2,0,True
19603,2,2,2,False
19604,2,2,2,False
19605,2,2,2,False
19606,2,2,3,True
19607,2,2,2,False
19608,2,2,0,True
19609,2,2,3,True
19610,2,2,0,True
19611,2,2,0,True
19612,2,2,0,True
19613,2,2,0,True
19614,2,2,0,True
19615,2,2,0,True
19616,2,2,0,True
19617,2,2,0,True
19618,2,2,3,True
19619,2,2,0,True
19620,2,2,3,True
19621,2,2,0,True
19622,2,2,3,True
19623,2,2,1,True
19624,2,2,0,True
19625,2,2,0,True
19626,2,2,0,True
19627,2,2,3,True
19628,2,2,0,True
19629,2,2,3,True
19630,2,2,0,True
19631,2,2,0,True
19632,2,2,0,True
19633,2,2,0,True
19634,2,2,0,True
19635,2,2,2,False
19636,2,3,3,False
19637,2,2,0,True
19638,2,2,0,True
19639,2,2,3,True
19640,2,2,0,True
19641,2,2,1,True
19642,2,2,0,True
19643,2,2,0,True
19644,2,2,0,True
19645,2,2,0,True
19646,2,2,0,True
19647,2,2,1,True
19648,2,2,0,True
19649,2,2,3,True
19650,2,2,0,True
19651,2,2,0,True
19652,2,2,0,True
19653,2,2,0,True
19654,2,2,3,True
19655,2,2,0,True
19656,2,2,2,False
19657,2,2,2,False
19658,2,2,0,True
19659,2,2,0,True
19660,2,2,0,True
19661,2,2,3,True
19662,2,2,3,True
19663,2,2,3,True
19664,2,2,0,True
19665,2,2,0,True
19666,2,2,2,False
19667,2,2,2,False
19668,2,2,2,False
19669,2,2,2,False
19670,2,2,3,True
19671,2,2,2,False
19672,2,2,0,True
19673,2,2,0,True
19674,2,2,2,False
19675,2,2,0,True
19676,2,2,3,True
19677,2,2,0,True
19678,2,2,0,True
19679,2,2,2,False
19680,2,2,0,True
19681,2,2,0,True
19682,2,2,2,False
19683,2,2,3,True
19684,2,2,0,True
19685,2,2,0,True
19686,2,2,0,True
19687,2,2,2,False
19688,2,2,3,True
19689,2,2,0,True
19690,2,2,3,True
19691,2,2,0,True
19692,2,2,3,True
19693,2,2,2,False
19694,2,2,0,True
19695,2,2,0,True
19696,2,2,0,True
19697,2,2,0,True
19698,2,2,3,True
19699,2,2,0,True
19700,2,2,0,True
19701,2,2,3,True
19702,2,2,0,True
19703,2,2,0,True
19704,2,2,0,True
19705,2,2,3,True
19706,2,2,0,True
19707,2,2,0,True
19708,2,2,2,False
19709,2,2,2,False
19710,2,2,3,True
19711,2,2,3,True
19712,2,2,3,True
19713,2,2,3,True
19714,2,2,3,True
19715,2,2,0,True
19716,2,2,1,True
19717,2,2,0,True
19718,2,2,2,False
19719,2,2,0,True
19720,2,2,0,True
19721,2,2,0,True
19722,2,2,0,True
19723,2,2,0,True
19724,2,2,3,True
19725,2,2,0,True
19726,2,2,0,True
19727,2,2,3,True
19728,2,2,0,True
19729,2,2,0,True
19730,2,2,0,True
19731,2,2,2,False
19732,2,2,0,True
19733,2,2,0,True
19734,2,2,0,True
19735,2,2,3,True
19736,2,2,2,False
19737,2,2,0,True
19738,2,2,1,True
19739,2,2,0,True
19740,2,2,2,False
19741,2,2,0,True
19742,2,2,0,True
19743,2,2,1,True
19744,2,2,0,True
19745,2,2,0,True
19746,2,2,0,True
19747,2,2,2,False
19748,2,2,0,True
19749,2,2,3,True
19750,2,3,2,False
19751,2,2,3,True
19752,2,2,2,False
19753,2,2,0,True
19754,2,2,3,True
19755,2,2,0,True
19756,2,2,3,True
19757,2,2,0,True
19758,2,2,0,True
19759,2,2,0,True
19760,2,2,3,True
19761,2,2,2,False
19762,2,2,2,False
19763,2,2,0,True
19764,2,2,0,True
19765,2,2,0,True
19766,2,2,0,True
19767,2,2,0,True
19768,2,2,3,True
19769,2,2,0,True
19770,2,2,3,True
19771,2,2,0,True
19772,2,2,0,True
19773,2,2,0,True
19774,2,2,1,True
19775,2,2,0,True
19776,2,2,3,True
19777,2,2,0,True
19778,2,2,0,True
19779,2,2,2,False
19780,2,2,0,True
19781,2,2,1,True
19782,2,2,0,True
19783,2,2,2,False
19784,2,2,3,True
19785,2,2,0,True
19786,2,2,2,False
19787,2,2,2,False
19788,2,2,2,False
19789,2,2,0,True
19790,2,2,3,True
19791,2,2,0,True
19792,2,2,0,True
19793,2,2,0,True
19794,2,2,0,True
19795,2,2,0,True
19796,2,2,0,True
19797,2,2,3,True
19798,2,2,0,True
19799,2,2,1,True
19800,2,2,2,False
19801,2,2,0,True
19802,2,2,0,True
19803,2,2,2,False
19804,2,2,2,False
19805,2,2,3,True
19806,2,2,3,True
19807,2,2,0,True
19808,2,2,0,True
19809,2,2,0,True
19810,2,2,0,True
19811,2,2,2,False
19812,2,2,0,True
19813,2,2,2,False
19814,2,2,0,True
19815,2,2,3,True
19816,2,2,0,True
19817,2,2,0,True
19818,2,2,0,True
19819,2,2,0,True
19820,2,2,0,True
19821,2,2,2,False
19822,2,2,3,True
19823,2,2,0,True
19824,2,2,3,True
19825,2,2,2,False
19826,2,2,3,True
19827,2,2,2,False
19828,2,2,3,True
19829,2,2,1,True
19830,2,2,3,True
19831,2,2,3,True
19832,2,2,0,True
19833,2,2,0,True
19834,2,2,0,True
19835,2,2,0,True
19836,2,2,0,True
19837,2,2,0,True
19838,2,2,3,True
19839,2,2,0,True
19840,2,2,0,True
19841,2,2,0,True
19842,2,2,0,True
19843,2,2,0,True
19844,2,2,0,True
19845,2,2,3,True
19846,2,2,2,False
19847,2,2,2,False
19848,2,2,0,True
19849,2,2,2,False
19850,2,2,0,True
19851,2,2,0,True
19852,2,2,0,True
19853,2,2,3,True
19854,2,2,3,True
19855,2,2,3,True
19856,2,2,0,True
19857,2,2,0,True
19858,2,2,0,True
19859,2,2,2,False
19860,2,2,3,True
19861,2,2,2,False
19862,2,2,0,True
19863,2,2,3,True
19864,2,2,3,True
19865,2,2,0,True
19866,2,2,0,True
19867,2,2,0,True
19868,2,2,3,True
19869,2,2,2,False
19870,2,2,3,True
19871,2,2,0,True
19872,2,2,0,True
19873,2,2,0,True
19874,2,2,0,True
19875,2,2,3,True
19876,2,2,0,True
19877,2,2,2,False
19878,2,2,0,True
19879,2,2,0,True
19880,2,2,0,True
19881,2,2,3,True
19882,2,2,3,True
19883,2,2,0,True
19884,2,2,0,True
19885,2,2,1,True
19886,2,2,0,True
19887,2,2,0,True
19888,2,2,3,True
19889,2,2,0,True
19890,2,2,0,True
19891,2,2,3,True
19892,2,2,0,True
19893,2,2,2,False
19894,2,2,0,True
19895,2,2,0,True
19896,2,2,2,False
19897,2,2,0,True
19898,2,2,0,True
19899,2,2,2,False
19900,2,2,0,True
19901,2,2,0,True
19902,2,2,0,True
19903,2,2,0,True
19904,2,2,3,True
19905,2,2,0,True
19906,2,2,0,True
19907,2,2,3,True
19908,2,2,3,True
19909,2,2,2,False
19910,2,2,0,True
19911,2,2,3,True
19912,2,2,3,True
19913,2,2,0,True
19914,2,2,3,True
19915,2,2,2,False
19916,2,2,2,False
19917,2,2,2,False
19918,2,2,0,True
19919,2,2,0,True
19920,2,2,0,True
19921,2,2,2,False
19922,2,2,3,True
19923,2,2,3,True
19924,2,2,0,True
19925,2,2,0,True
19926,2,2,0,True
19927,2,2,3,True
19928,2,2,3,True
19929,2,2,0,True
19930,2,2,0,True
19931,2,2,0,True
19932,2,2,3,True
19933,2,2,0,True
19934,2,2,0,True
19935,2,2,3,True
19936,2,2,0,True
19937,2,2,0,True
19938,2,2,0,True
19939,2,2,1,True
19940,2,2,0,True
19941,2,2,2,False
19942,2,2,0,True
19943,2,2,0,True
19944,2,2,3,True
19945,2,2,0,True
19946,2,2,0,True
19947,2,2,0,True
19948,2,2,0,True
19949,2,2,3,True
19950,2,2,3,True
19951,2,2,0,True
19952,2,2,3,True
19953,2,2,0,True
19954,2,2,1,True
19955,2,2,1,True
19956,2,2,0,True
19957,2,2,0,True
19958,2,2,2,False
19959,2,2,2,False
19960,2,2,3,True
19961,2,2,2,False
19962,2,2,0,True
19963,2,2,0,True
19964,2,2,0,True
19965,2,2,0,True
19966,2,2,3,True
19967,2,2,3,True
19968,2,2,3,True
19969,2,2,0,True
19970,2,2,2,False
19971,2,2,3,True
19972,2,2,2,False
19973,2,2,0,True
19974,2,2,0,True
19975,2,2,0,True
19976,2,2,0,True
19977,2,2,2,False
19978,2,2,0,True
19979,2,2,3,True
19980,2,2,2,False
19981,2,2,0,True
19982,2,2,0,True
19983,2,2,3,True
19984,2,2,3,True
19985,2,2,0,True
19986,2,2,3,True
19987,2,2,0,True
19988,2,2,0,True
19989,2,2,0,True
19990,2,2,3,True
19991,2,2,2,False
19992,2,2,2,False
19993,2,2,0,True
19994,2,2,1,True
19995,2,2,3,True
19996,2,2,3,True
19997,2,2,0,True
19998,2,2,2,False
19999,2,2,3,True
20000,2,2,2,False
20001,2,2,2,False
20002,2,2,2,False
20003,2,2,0,True
20004,2,2,1,True
20005,2,2,2,False
20006,2,2,3,True
20007,2,2,0,True
20008,2,2,0,True
20009,2,2,0,True
20010,2,2,0,True
20011,2,2,2,False
20012,2,2,0,True
20013,2,2,0,True
20014,2,2,3,True
20015,2,2,0,True
20016,2,2,0,True
20017,2,2,0,True
20018,2,2,3,True
20019,2,2,0,True
20020,2,2,2,False
20021,2,2,0,True
20022,2,2,0,True
20023,2,2,0,True
20024,2,2,3,True
20025,2,2,0,True
20026,2,2,0,True
20027,2,2,3,True
20028,2,2,2,False
20029,2,2,3,True
20030,2,2,2,False
20031,2,2,0,True
20032,2,2,1,True
20033,2,2,0,True
20034,2,2,3,True
20035,2,2,2,False
20036,2,2,0,True
20037,2,2,1,True
20038,2,2,0,True
20039,2,2,3,True
20040,2,2,0,True
20041,2,2,0,True
20042,2,2,0,True
20043,2,2,0,True
20044,2,2,0,True
20045,2,2,0,True
20046,2,2,0,True
20047,2,2,0,True
20048,2,2,0,True
20049,2,2,3,True
20050,2,2,0,True
20051,2,2,1,True
20052,2,2,1,True
20053,2,2,2,False
20054,2,2,3,True
20055,2,2,3,True
20056,2,2,0,True
20057,2,2,3,True
20058,2,2,0,True
20059,2,2,0,True
20060,2,2,2,False
20061,2,2,0,True
20062,2,2,0,True
20063,2,2,0,True
20064,2,2,0,True
20065,2,2,3,True
20066,2,2,0,True
20067,2,2,0,True
20068,2,2,0,True
20069,2,2,2,False
20070,2,2,0,True
20071,2,2,0,True
20072,2,2,3,True
20073,2,2,3,True
20074,2,2,0,True
20075,2,2,0,True
20076,2,2,3,True
20077,2,2,0,True
20078,2,2,0,True
20079,2,2,2,False
20080,2,2,0,True
20081,2,2,2,False
20082,2,2,3,True
20083,2,2,3,True
20084,2,2,3,True
20085,2,2,1,True
20086,2,2,3,True
20087,2,2,0,True
20088,2,2,3,True
20089,2,2,0,True
20090,2,2,0,True
20091,2,2,2,False
20092,2,2,0,True
20093,2,2,0,True
20094,2,2,0,True
20095,2,2,0,True
20096,2,2,0,True
20097,2,2,0,True
20098,2,2,0,True
20099,2,2,2,False
20100,2,2,0,True
20101,2,2,0,True
20102,2,2,0,True
20103,2,2,0,True
20104,2,2,0,True
20105,2,2,0,True
20106,2,2,2,False
20107,2,2,0,True
20108,2,2,0,True
20109,2,2,0,True
20110,2,2,0,True
20111,2,2,0,True
20112,2,2,0,True
20113,2,2,2,False
20114,2,2,0,True
20115,2,2,0,True
20116,2,2,0,True
20117,2,2,0,True
20118,2,2,2,False
20119,2,2,3,True
20120,2,2,0,True
20121,2,2,0,True
20122,3,3,3,False
20123,3,3,3,False
20124,3,3,0,True
20125,3,3,3,False
20126,3,3,0,True
20127,3,3,3,False
20128,3,3,3,False
20129,3,3,3,False
20130,3,3,3,False
20131,3,3,3,False
20132,3,3,3,False
20133,3,3,3,False
20134,3,3,3,False
20135,3,3,3,False
20136,3,3,3,False
20137,3,3,3,False
20138,3,3,3,False
20139,3,3,3,False
20140,3,3,3,False
20141,3,3,3,False
20142,3,0,3,False
20143,3,3,3,False
20144,3,3,3,False
20145,3,3,3,False
